2022-02-21T11:42:09.828Z|Hashing pdf
2022-02-21T11:42:09.829Z|TransactionId: 202202211145098287e9a2efc196f4e46875fde5fb8494e05
2022-02-21T11:42:09.829Z|1) Pdf tlcertificate processing....
2022-02-21T11:42:09.841Z|Pdf: read success
2022-02-21T11:42:09.842Z|Pdf: genearting appearance....
2022-02-21T11:42:09.842Z|Pdf: genearting appearance.... text added
2022-02-21T11:42:09.842Z|Pdf: genearting appearance.... position set
2022-02-21T11:42:09.845Z|Pdf: appearance generated successfully
2022-02-21T11:42:09.845Z|Pdf: generating hash....
2022-02-21T11:42:09.873Z|Pdf: hash generated successfully
2022-02-21T11:42:09.873Z|Pdf: generating .sig file....
2022-02-21T11:42:09.873Z|Pdf: Creating and writing transaction data
2022-02-21T11:42:13.429Z|Pdf: Transaction data writtent successfully
2022-02-21T11:42:13.430Z|Pdf: /DS/Temp/202202211145098287e9a2efc196f4e46875fde5fb8494e05.sig generated successfully
2022-02-21T11:42:13.430Z|Hashing pdf Done
2022-02-21T11:42:13.431Z|Encrypting
2022-02-21T11:42:13.435Z|Encrypting Done
2022-02-21T11:42:13.435Z|info | encPKCSBulkSign
2022-02-21T11:42:15.073Z|Lic Read success
2022-02-21T11:42:15.073Z|Data from Lic Read success
2022-02-21T11:42:15.073Z|Signature read success
2022-02-21T11:42:15.073Z|Data read success
2022-02-21T11:42:15.073Z|Data ready to decrypt
2022-02-21T11:42:15.082Z|Data decrypt success
2022-02-21T11:42:15.082Z|Data split success
2022-02-21T11:42:15.082Z|KeyId set success
2022-02-21T11:42:15.082Z|Key set success
2022-02-21T11:42:15.082Z|ProductID set success
2022-02-21T11:42:15.082Z|License init success
2022-02-21T11:42:15.103Z|Generating pdf signing response
2022-02-21T11:42:15.103Z|Generating signed pdf....
2022-02-21T11:42:15.103Z|Pdf: reading temp pdf data
2022-02-21T11:42:15.105Z|Pdf: reading temp pdf data success
2022-02-21T11:42:15.105Z|Pdf: generating document structure....
2022-02-21T11:42:15.237Z|Pdf: document structure generated successfully
2022-02-21T11:42:15.238Z|Pdf tlcertificate: processing signature...
2022-02-21T11:42:15.238Z|Pdf tlcertificate: read document structure success
2022-02-21T11:42:15.238Z|Pdf tlcertificate: adding signature to pdf....
2022-02-21T11:42:15.256Z|Pdf tlcertificate: added signature to pdf successfully
2022-02-21T11:42:15.256Z|info | GpIfNH/Tn0GUDeO53SXkfMlVU0Glo7GFmuEYt2NI7b0=|decPKCSBulkSign
2022-02-21T11:42:27.496Z|Lic Read success
2022-02-21T11:42:27.496Z|Data from Lic Read success
2022-02-21T11:42:27.497Z|Signature read success
2022-02-21T11:42:27.497Z|Data read success
2022-02-21T11:42:27.497Z|Data ready to decrypt
2022-02-21T11:42:27.505Z|Data decrypt success
2022-02-21T11:42:27.505Z|Data split success
2022-02-21T11:42:27.505Z|KeyId set success
2022-02-21T11:42:27.505Z|Key set success
2022-02-21T11:42:27.505Z|ProductID set success
2022-02-21T11:42:27.505Z|License init success
2022-02-21T11:42:27.525Z|info | encListToken
2022-02-21T11:42:31.642Z|Lic Read success
2022-02-21T11:42:31.642Z|Data from Lic Read success
2022-02-21T11:42:31.642Z|Signature read success
2022-02-21T11:42:31.642Z|Data read success
2022-02-21T11:42:31.642Z|Data ready to decrypt
2022-02-21T11:42:31.651Z|Data decrypt success
2022-02-21T11:42:31.651Z|Data split success
2022-02-21T11:42:31.651Z|KeyId set success
2022-02-21T11:42:31.651Z|Key set success
2022-02-21T11:42:31.651Z|ProductID set success
2022-02-21T11:42:31.651Z|License init success
2022-02-21T11:42:31.671Z|info | Dp4VO/yLznZ3PvJCH1un6yleQeMqxN8ROMGdIR7hWfI=|decListToken
2022-02-21T11:42:33.146Z|Lic Read success
2022-02-21T11:42:33.146Z|Data from Lic Read success
2022-02-21T11:42:33.146Z|Signature read success
2022-02-21T11:42:33.146Z|Data read success
2022-02-21T11:42:33.146Z|Data ready to decrypt
2022-02-21T11:42:33.151Z|Data decrypt success
2022-02-21T11:42:33.151Z|Data split success
2022-02-21T11:42:33.151Z|KeyId set success
